algorithm,seed,step,level,building,net_electricity
CQL,1,679,building,1,1.9513769149780273
CQL,1,679,building,2,1.321723461151123
CQL,1,679,building,3,0.18938574194908142
CQL,1,679,district,0,3.462486118078232
CQL,1,680,building,1,1.8888241052627563
CQL,1,680,building,2,0.5829291939735413
CQL,1,680,building,3,1.5858891010284424
CQL,1,680,district,0,4.05764240026474
CQL,1,681,building,1,-2.1653339862823486
CQL,1,681,building,2,1.7360115051269531
CQL,1,681,building,3,1.2962688207626343
CQL,1,681,district,0,0.8669463396072388
CQL,1,682,building,1,0.0945369079709053
CQL,1,682,building,2,1.7381200790405273
CQL,1,682,building,3,1.6841458082199097
CQL,1,682,district,0,3.5168027952313423
CQL,1,683,building,1,-0.9639840126037598
CQL,1,683,building,2,0.3820599317550659
CQL,1,683,building,3,0.7143580913543701
CQL,1,683,district,0,0.13243401050567627
CQL,1,684,building,1,-0.212750643491745
CQL,1,684,building,2,-0.030194442719221115
CQL,1,684,building,3,2.1459081172943115
CQL,1,684,district,0,1.9029630310833454
CQL,1,685,building,1,-1.1891871690750122
CQL,1,685,building,2,0.10731234401464462
CQL,1,685,building,3,2.6174094676971436
CQL,1,685,district,0,1.535534642636776
CQL,1,686,building,1,-1.1782113313674927
CQL,1,686,building,2,0.9533039927482605
CQL,1,686,building,3,1.8142143487930298
CQL,1,686,district,0,1.5893070101737976
CQL,1,687,building,1,3.93280291557312
CQL,1,687,building,2,1.9161168336868286
CQL,1,687,building,3,-0.874595046043396
CQL,1,687,district,0,4.974324703216553
CQL,1,688,building,1,0.2469312846660614
CQL,1,688,building,2,1.4759957790374756
CQL,1,688,building,3,1.0064681768417358
CQL,1,688,district,0,2.729395240545273
CQL,1,689,building,1,1.8177711963653564
CQL,1,689,building,2,1.6846925020217896
CQL,1,689,building,3,0.28848958015441895
CQL,1,689,district,0,3.790953278541565
CQL,1,690,building,1,4.322768211364746
CQL,1,690,building,2,1.9262830018997192
CQL,1,690,building,3,1.6335177421569824
CQL,1,690,district,0,7.882568955421448
CQL,1,691,building,1,4.474966049194336
CQL,1,691,building,2,2.131168842315674
CQL,1,691,building,3,11.417951583862305
CQL,1,691,district,0,18.024086475372314
CQL,1,692,building,1,3.705913782119751
CQL,1,692,building,2,3.6799111366271973
CQL,1,692,building,3,2.5765843391418457
CQL,1,692,district,0,9.962409257888794
CQL,1,693,building,1,1.4156088829040527
CQL,1,693,building,2,1.4377052783966064
CQL,1,693,building,3,4.804020881652832
CQL,1,693,district,0,7.657335042953491
CQL,1,694,building,1,1.8509321212768555
CQL,1,694,building,2,2.139561653137207
CQL,1,694,building,3,3.046663522720337
CQL,1,694,district,0,7.037157297134399
CQL,1,695,building,1,1.736515760421753
CQL,1,695,building,2,1.88998544216156
CQL,1,695,building,3,3.1743805408477783
CQL,1,695,district,0,6.800881743431091
CQL,1,696,building,1,3.219914436340332
CQL,1,696,building,2,2.30539608001709
CQL,1,696,building,3,3.697261333465576
CQL,1,696,district,0,9.222571849822998
CQL,1,697,building,1,0.5841766595840454
CQL,1,697,building,2,1.8288005590438843
CQL,1,697,building,3,2.651623010635376
CQL,1,697,district,0,5.064600229263306
CQL,1,698,building,1,-0.393616646528244
CQL,1,698,building,2,0.18591776490211487
CQL,1,698,building,3,0.0026620328426361084
CQL,1,698,district,0,-0.20503684878349304
CQL,1,699,building,1,1.1580424308776855
CQL,1,699,building,2,0.18461598455905914
CQL,1,699,building,3,0.42247867584228516
CQL,1,699,district,0,1.7651370912790298
CQL,1,700,building,1,0.3999808132648468
CQL,1,700,building,2,0.36501845717430115
CQL,1,700,building,3,4.112182140350342
CQL,1,700,district,0,4.87718141078949
CQL,1,701,building,1,0.3520061671733856
CQL,1,701,building,2,0.20223666727542877
CQL,1,701,building,3,3.0659372806549072
CQL,1,701,district,0,3.6201801151037216
CQL,1,702,building,1,0.34938710927963257
CQL,1,702,building,2,0.23087537288665771
CQL,1,702,building,3,0.06842505931854248
CQL,1,702,district,0,0.6486875414848328
CQL,1,703,building,1,0.31128990650177
CQL,1,703,building,2,0.5141648054122925
CQL,1,703,building,3,0.6217225193977356
CQL,1,703,district,0,1.447177231311798
CQL,1,704,building,1,1.1922804117202759
CQL,1,704,building,2,1.4566261768341064
CQL,1,704,building,3,0.9994520545005798
CQL,1,704,district,0,3.648358643054962
CQL,1,705,building,1,3.6247611045837402
CQL,1,705,building,2,2.5713279247283936
CQL,1,705,building,3,1.6166572570800781
CQL,1,705,district,0,7.812746286392212
CQL,1,706,building,1,4.443141937255859
CQL,1,706,building,2,1.852654218673706
CQL,1,706,building,3,0.9515867233276367
CQL,1,706,district,0,7.247382879257202
CQL,1,707,building,1,2.280522108078003
CQL,1,707,building,2,0.09146491438150406
CQL,1,707,building,3,-0.12261359393596649
CQL,1,707,district,0,2.2493734285235405
CQL,1,708,building,1,1.3181432485580444
CQL,1,708,building,2,1.359340786933899
CQL,1,708,building,3,1.0591429471969604
CQL,1,708,district,0,3.736626982688904
CQL,1,709,building,1,0.5352665781974792
CQL,1,709,building,2,2.8941915035247803
CQL,1,709,building,3,1.1648070812225342
CQL,1,709,district,0,4.594265162944794
CQL,1,710,building,1,1.0502537488937378
CQL,1,710,building,2,2.4252989292144775
CQL,1,710,building,3,-0.9937959313392639
CQL,1,710,district,0,2.4817567467689514
CQL,1,711,building,1,-0.0962064191699028
CQL,1,711,building,2,2.0594894886016846
CQL,1,711,building,3,1.451809287071228
CQL,1,711,district,0,3.41509235650301
CQL,1,712,building,1,2.5411975383758545
CQL,1,712,building,2,1.9893321990966797
CQL,1,712,building,3,2.463822841644287
CQL,1,712,district,0,6.994352579116821
CQL,1,713,building,1,3.2290055751800537
CQL,1,713,building,2,0.9636382460594177
CQL,1,713,building,3,3.512890100479126
CQL,1,713,district,0,7.705533921718597
CQL,1,714,building,1,3.599247694015503
CQL,1,714,building,2,-0.19867412745952606
CQL,1,714,building,3,3.327538251876831
CQL,1,714,district,0,6.728111818432808
CQL,1,715,building,1,-0.3774881660938263
CQL,1,715,building,2,2.229011058807373
CQL,1,715,building,3,2.7670528888702393
CQL,1,715,district,0,4.618575781583786
CQL,1,716,building,1,2.9800634384155273
CQL,1,716,building,2,4.489937782287598
CQL,1,716,building,3,3.745429515838623
CQL,1,716,district,0,11.215430736541748
CQL,1,717,building,1,2.6974287033081055
CQL,1,717,building,2,0.6516422033309937
CQL,1,717,building,3,2.2676408290863037
CQL,1,717,district,0,5.616711735725403
CQL,1,718,building,1,2.591806411743164
CQL,1,718,building,2,1.9046266078948975
CQL,1,718,building,3,3.4483792781829834
CQL,1,718,district,0,7.944812297821045
CQL,1,719,building,1,0.4544525146484375
CQL,1,719,building,2,1.9530231952667236
CQL,1,719,building,3,5.416236877441406
CQL,1,719,district,0,7.823712587356567
CQL,2,1,building,1,6.284153938293457
CQL,2,1,building,2,0.5619984865188599
CQL,2,1,building,3,4.406621932983398
CQL,2,1,district,0,11.252774357795715
CQL,2,2,building,1,1.9866468906402588
CQL,2,2,building,2,0.18591776490211487
CQL,2,2,building,3,0.3953518867492676
CQL,2,2,district,0,2.5679165422916412
CQL,2,3,building,1,0.7620548605918884
CQL,2,3,building,2,0.18461598455905914
CQL,2,3,building,3,1.851763129234314
CQL,2,3,district,0,2.7984339743852615
CQL,2,4,building,1,0.6354734897613525
CQL,2,4,building,2,0.1873515099287033
CQL,2,4,building,3,0.48581409454345703
CQL,2,4,district,0,1.3086390942335129
CQL,2,5,building,1,0.6077211499214172
CQL,2,5,building,2,0.20223666727542877
CQL,2,5,building,3,0.44336631894111633
CQL,2,5,district,0,1.2533241361379623
CQL,2,6,building,1,0.09928977489471436
CQL,2,6,building,2,0.23087537288665771
CQL,2,6,building,3,0.5055471658706665
CQL,2,6,district,0,0.8357123136520386
CQL,2,7,building,1,0.5701302886009216
CQL,2,7,building,2,0.24817126989364624
CQL,2,7,building,3,0.61869877576828
CQL,2,7,district,0,1.437000334262848
CQL,2,8,building,1,0.10166462510824203
CQL,2,8,building,2,0.3452141582965851
CQL,2,8,building,3,1.3335062265396118
CQL,2,8,district,0,1.780385009944439
CQL,2,9,building,1,5.001404762268066
CQL,2,9,building,2,2.933849573135376
CQL,2,9,building,3,2.205258369445801
CQL,2,9,district,0,10.140512704849243
CQL,2,10,building,1,-0.45445188879966736
CQL,2,10,building,2,0.6722479462623596
CQL,2,10,building,3,2.138061285018921
CQL,2,10,district,0,2.355857342481613
CQL,2,11,building,1,-0.3864324390888214
CQL,2,11,building,2,0.6334825158119202
CQL,2,11,building,3,1.2901192903518677
CQL,2,11,district,0,1.5371693670749664
CQL,2,12,building,1,1.8172709941864014
CQL,2,12,building,2,0.6685148477554321
CQL,2,12,building,3,0.9750025868415833
CQL,2,12,district,0,3.4607884287834167
CQL,2,13,building,1,1.7653673887252808
CQL,2,13,building,2,0.9704315066337585
CQL,2,13,building,3,0.31636908650398254
CQL,2,13,district,0,3.052167981863022
CQL,2,14,building,1,-0.14578606188297272
CQL,2,14,building,2,1.2055845260620117
CQL,2,14,building,3,2.0642261505126953
CQL,2,14,district,0,3.1240246146917343
CQL,2,15,building,1,1.1265206336975098
CQL,2,15,building,2,1.2735515832901
CQL,2,15,building,3,1.547405481338501
CQL,2,15,district,0,3.947477698326111
CQL,2,16,building,1,0.16358017921447754
CQL,2,16,building,2,2.752732992172241
CQL,2,16,building,3,2.5732269287109375
CQL,2,16,district,0,5.489540100097656
CQL,2,17,building,1,-0.16963031888008118
CQL,2,17,building,2,1.7321655750274658
CQL,2,17,building,3,1.548532247543335
CQL,2,17,district,0,3.1110675036907196
CQL,2,18,building,1,0.1799376904964447
CQL,2,18,building,2,1.9324678182601929
CQL,2,18,building,3,2.6812074184417725
CQL,2,18,district,0,4.79361292719841
CQL,2,19,building,1,1.0392872095108032
CQL,2,19,building,2,2.7938125133514404
CQL,2,19,building,3,3.211853265762329
CQL,2,19,district,0,7.044952988624573
CQL,2,20,building,1,1.1828267574310303
CQL,2,20,building,2,2.660926580429077
CQL,2,20,building,3,3.0382280349731445
CQL,2,20,district,0,6.881981372833252
CQL,2,21,building,1,3.25008487701416
CQL,2,21,building,2,2.0300705432891846
CQL,2,21,building,3,3.1183509826660156
CQL,2,21,district,0,8.39850640296936
CQL,2,22,building,1,1.3925400972366333
CQL,2,22,building,2,2.826622724533081
CQL,2,22,building,3,3.417323112487793
CQL,2,22,district,0,7.636485934257507
CQL,2,23,building,1,0.4336794912815094
CQL,2,23,building,2,1.6817731857299805
CQL,2,23,building,3,1.5537605285644531
CQL,2,23,district,0,3.669213205575943
CQL,2,24,building,1,3.3148887157440186
CQL,2,24,building,2,2.7205560207366943
CQL,2,24,building,3,3.872483491897583
CQL,2,24,district,0,9.907928228378296
CQL,2,25,building,1,0.35468196868896484
CQL,2,25,building,2,1.7370671033859253
CQL,2,25,building,3,2.3126301765441895
CQL,2,25,district,0,4.40437924861908
CQL,2,26,building,1,0.3531680703163147
CQL,2,26,building,2,1.38206148147583
CQL,2,26,building,3,0.4257161021232605
CQL,2,26,district,0,2.1609456539154053
CQL,2,27,building,1,0.35186365246772766
CQL,2,27,building,2,1.0735405683517456
CQL,2,27,building,3,1.0207815170288086
CQL,2,27,district,0,2.446185737848282
CQL,2,28,building,1,0.350504994392395
CQL,2,28,building,2,1.1295007467269897
CQL,2,28,building,3,3.501842737197876
CQL,2,28,district,0,4.981848478317261
CQL,2,29,building,1,1.3551206588745117
CQL,2,29,building,2,1.1137235164642334
CQL,2,29,building,3,1.5969862937927246
CQL,2,29,district,0,4.06583046913147
CQL,2,30,building,1,1.1842739582061768
CQL,2,30,building,2,-0.5707778334617615
CQL,2,30,building,3,0.9527193307876587
CQL,2,30,district,0,1.566215455532074
CQL,2,31,building,1,1.3235019445419312
CQL,2,31,building,2,2.2020697593688965
CQL,2,31,building,3,1.1137970685958862
CQL,2,31,district,0,4.639368772506714
CQL,2,32,building,1,-1.4442739486694336
CQL,2,32,building,2,-0.7804893851280212
CQL,2,32,building,3,3.366813898086548
CQL,2,32,district,0,1.142050564289093
CQL,2,33,building,1,0.22475720942020416
CQL,2,33,building,2,3.283529281616211
CQL,2,33,building,3,2.073411464691162
CQL,2,33,district,0,5.581697955727577
CQL,2,34,building,1,0.45378342270851135
CQL,2,34,building,2,1.0027083158493042
CQL,2,34,building,3,3.267225980758667
CQL,2,34,district,0,4.7237177193164825
CQL,2,35,building,1,0.2719191014766693
CQL,2,35,building,2,1.7327613830566406
CQL,2,35,building,3,1.8406111001968384
CQL,2,35,district,0,3.8452915847301483
CQL,2,36,building,1,0.13838179409503937
CQL,2,36,building,2,2.139380693435669
CQL,2,36,building,3,1.6529115438461304
CQL,2,36,district,0,3.9306740313768387
CQL,2,37,building,1,4.797369480133057
CQL,2,37,building,2,1.657520055770874
CQL,2,37,building,3,2.512726306915283
CQL,2,37,district,0,8.967615842819214
CQL,2,38,building,1,4.606218338012695
CQL,2,38,building,2,3.477588176727295
CQL,2,38,building,3,0.7606271505355835
CQL,2,38,district,0,8.844433665275574
CQL,2,39,building,1,-0.42536813020706177
CQL,2,39,building,2,0.2101505696773529
CQL,2,39,building,3,2.773003339767456
CQL,2,39,district,0,2.557785779237747
CQL,2,40,building,1,0.8855093121528625
CQL,2,40,building,2,2.6620900630950928
CQL,2,40,building,3,3.454429864883423
CQL,2,40,district,0,7.002029240131378
CQL,2,41,building,1,-1.031394600868225
CQL,2,41,building,2,1.1775258779525757
CQL,2,41,building,3,2.268610715866089
CQL,2,41,district,0,2.4147419929504395
CQL,2,42,building,1,0.3647714853286743
CQL,2,42,building,2,1.6484981775283813
CQL,2,42,building,3,1.067637324333191
CQL,2,42,district,0,3.0809069871902466
CQL,2,43,building,1,2.217089891433716
CQL,2,43,building,2,2.2365386486053467
CQL,2,43,building,3,-0.16014355421066284
CQL,2,43,district,0,4.2934849858284
CQL,2,44,building,1,1.1609265804290771
CQL,2,44,building,2,2.368776321411133
CQL,2,44,building,3,3.9763615131378174
CQL,2,44,district,0,7.506064414978027
CQL,2,45,building,1,4.325016498565674
CQL,2,45,building,2,2.2857205867767334
CQL,2,45,building,3,3.337524890899658
CQL,2,45,district,0,9.948261976242065
CQL,2,46,building,1,1.879164695739746
CQL,2,46,building,2,2.2287092208862305
CQL,2,46,building,3,2.684340000152588
CQL,2,46,district,0,6.7922139167785645
CQL,2,47,building,1,3.514867067337036
CQL,2,47,building,2,2.306781768798828
CQL,2,47,building,3,1.5834580659866333
CQL,2,47,district,0,7.405106902122498
CQL,2,48,building,1,3.850710391998291
CQL,2,48,building,2,2.282179832458496
CQL,2,48,building,3,2.6899096965789795
CQL,2,48,district,0,8.822799921035767
CQL,2,49,building,1,4.106997966766357
CQL,2,49,building,2,2.3595359325408936
CQL,2,49,building,3,2.6406219005584717
CQL,2,49,district,0,9.107155799865723
CQL,2,50,building,1,0.3531659245491028
CQL,2,50,building,2,1.9123408794403076
CQL,2,50,building,3,0.004461407661437988
CQL,2,50,district,0,2.2699682116508484
CQL,2,51,building,1,-0.5501798391342163
CQL,2,51,building,2,0.18461598455905914
CQL,2,51,building,3,0.03370547294616699
CQL,2,51,district,0,-0.3318583816289902
CQL,2,52,building,1,1.296708583831787
CQL,2,52,building,2,0.8224833011627197
CQL,2,52,building,3,0.04138624668121338
CQL,2,52,district,0,2.16057813167572
CQL,2,53,building,1,0.3761199414730072
CQL,2,53,building,2,1.2267372608184814
CQL,2,53,building,3,2.4875376224517822
CQL,2,53,district,0,4.090394824743271
CQL,2,54,building,1,-0.5580378770828247
CQL,2,54,building,2,-0.19363337755203247
CQL,2,54,building,3,2.1228761672973633
CQL,2,54,district,0,1.371204912662506
CQL,2,55,building,1,-0.9900452494621277
CQL,2,55,building,2,1.516472578048706
CQL,2,55,building,3,3.8891212940216064
CQL,2,55,district,0,4.415548622608185
CQL,2,56,building,1,0.43926331400871277
CQL,2,56,building,2,1.1588430404663086
CQL,2,56,building,3,3.4667928218841553
CQL,2,56,district,0,5.064899176359177
CQL,2,57,building,1,1.8633906841278076
CQL,2,57,building,2,0.2044009417295456
CQL,2,57,building,3,3.534444570541382
CQL,2,57,district,0,5.602236196398735
CQL,2,58,building,1,-1.4841984510421753
CQL,2,58,building,2,3.473604679107666
CQL,2,58,building,3,0.9646081328392029
CQL,2,58,district,0,2.9540143609046936
CQL,2,59,building,1,1.3994410037994385
CQL,2,59,building,2,0.49148988723754883
CQL,2,59,building,3,0.957909345626831
CQL,2,59,district,0,2.8488402366638184
CQL,2,60,building,1,-0.33379513025283813
CQL,2,60,building,2,2.2943289279937744
CQL,2,60,building,3,2.488598108291626
CQL,2,60,district,0,4.449131906032562
CQL,2,61,building,1,-1.0866937637329102
CQL,2,61,building,2,1.8306405544281006
CQL,2,61,building,3,-0.2519329786300659
CQL,2,61,district,0,0.4920138120651245
CQL,2,62,building,1,-0.7644610404968262
CQL,2,62,building,2,1.61346435546875
CQL,2,62,building,3,8.752690315246582
CQL,2,62,district,0,9.601693630218506
CQL,2,63,building,1,-0.6829460859298706
CQL,2,63,building,2,2.6093194484710693
CQL,2,63,building,3,-0.22535072267055511
CQL,2,63,district,0,1.7010226398706436
CQL,2,64,building,1,4.054116249084473
CQL,2,64,building,2,0.48379281163215637
CQL,2,64,building,3,0.15331274271011353
CQL,2,64,district,0,4.6912218034267426
CQL,2,65,building,1,0.9007319808006287
CQL,2,65,building,2,0.16769620776176453
CQL,2,65,building,3,4.226526260375977
CQL,2,65,district,0,5.29495444893837
CQL,2,66,building,1,2.74908447265625
CQL,2,66,building,2,1.2576013803482056
CQL,2,66,building,3,3.246717691421509
CQL,2,66,district,0,7.253403544425964
CQL,2,67,building,1,2.7448816299438477
CQL,2,67,building,2,-0.2384168952703476
CQL,2,67,building,3,5.439206123352051
CQL,2,67,district,0,7.945670858025551
CQL,2,68,building,1,-1.6466344594955444
CQL,2,68,building,2,4.605586051940918
CQL,2,68,building,3,3.3751494884490967
CQL,2,68,district,0,6.33410108089447
CQL,2,69,building,1,0.5712176561355591
CQL,2,69,building,2,2.387681722640991
CQL,2,69,building,3,4.211758136749268
CQL,2,69,district,0,7.170657515525818
CQL,2,70,building,1,2.8674049377441406
CQL,2,70,building,2,2.403444766998291
CQL,2,70,building,3,2.8418657779693604
CQL,2,70,district,0,8.112715482711792
CQL,2,71,building,1,1.7519986629486084
CQL,2,71,building,2,0.7016310691833496
CQL,2,71,building,3,2.791224479675293
CQL,2,71,district,0,5.244854211807251
CQL,2,72,building,1,1.9731411933898926
CQL,2,72,building,2,0.21868719160556793
CQL,2,72,building,3,2.3980624675750732
CQL,2,72,district,0,4.589890852570534
CQL,2,73,building,1,-0.01862141489982605
CQL,2,73,building,2,-0.5722665786743164
CQL,2,73,building,3,2.0025320053100586
CQL,2,73,district,0,1.4116440117359161
CQL,2,74,building,1,0.48103150725364685
CQL,2,74,building,2,0.5242229700088501
CQL,2,74,building,3,2.1167163848876953
CQL,2,74,district,0,3.1219708621501923
CQL,2,75,building,1,2.3948006629943848
CQL,2,75,building,2,1.979238748550415
CQL,2,75,building,3,0.42219260334968567
CQL,2,75,district,0,4.7962320148944855
CQL,2,76,building,1,-0.14211302995681763
CQL,2,76,building,2,0.027188360691070557
